latitude,longitude,accuracy,timestamp
46.51303911144736,6.547365670241107,15.15382198078522,1749162369.874
46.513069128883,6.547296068873109,13.117255112957162,1749162370.875
46.51311861502983,6.547277411543588,10.904397856931318,1749162371.871
46.513129458378565,6.547288761311132,12.217427145305214,1749162372.878
46.513153865708176,6.5472801422299245,11.16598801958026,1749162373.875
46.51319522923734,6.547386311082332,10.075885708350231,1749162374.869
46.51318835670655,6.54745802290232,9.740516574559292,1749162375.874
46.51319689290626,6.547507386777661,8.3092082653014,1749162376.876
46.51318536125743,6.54751142525873,7.891815072471654,1749162378.003
46.51318093496681,6.547518262033354,7.58717139369101,1749162378.996
46.51318584727386,6.547510138796124,7.547507551274983,1749162379.997
46.513183124106575,6.547501119720494,7.289390400177915,1749162380.991
46.5131892552254,6.547476982483911,9.950624218681591,1749162384.994
46.51321983405857,6.547501337258054,13.25590192586978,1749162411.003
46.513219026731626,6.5476177356346765,17.599026131122272,1749162411.992
46.51321656658744,6.547624218217305,19.783072491547586,1749162412.999
46.51321035753147,6.547623956437193,17.535076472046203,1749162413.992
46.51320012414497,6.547625111031991,16.15753874980716,1749162415.993
46.51319478697477,6.547661476200002,17.902219626480093,1749162422.991
46.51318856568517,6.547629224037062,17.840106642299837,1749162423.993
46.51318026711557,6.547532937189752,17.56424272739516,1749162424.993
46.51316609774741,6.547525179117836,17.629229087430094,1749162425.996
46.51315037306764,6.547544105127512,18.07018230458678,1749162426.996
46.51310757876704,6.547582332039519,17.840635970639855,1749162428.002
46.51309232087221,6.547581988326982,17.25749237634443,1749162429.005
46.51308532759393,6.547546180331036,16.79067754833431,1749162429.998
46.51306125745142,6.547545448009515,16.250890545613274,1749162431.01
46.51305696123533,6.547562126099628,15.811556359706364,1749162431.998
46.51303728846711,6.547572361894266,15.43118161094581,1749162433.006
46.51302076246914,6.547583902608969,15.071017830921775,1749162433.995
46.51299802322601,6.547589395068363,14.620930702697082,1749162435.004
46.512976474438624,6.547585528811184,14.33962302485402,1749162435.996
46.51295159803703,6.547587081422423,13.979768979333958,1749162437.011
46.5129304212234,6.547611036828531,13.704597862405658,1749162437.997
46.51292160570777,6.547624231058871,13.348938918283702,1749162438.994
46.512905285424985,6.54763645850247,13.154975101320108,1749162439.994
46.5128961856474,6.547651738767463,12.825568205316484,1749162441.007
46.51288153767656,6.547647155227389,12.558180937784387,1749162441.995
46.51285771464782,6.547645785374401,12.161181169691568,1749162443.011
46.51283663722807,6.547659870296637,11.950096242620294,1749162444.0
46.51287205534268,6.547673799100249,12.146921762601504,1749162445.005
46.51286536054163,6.547683982580571,11.849317503933753,1749162445.997
46.51281021353597,6.547702253730368,11.055964722103504,1749162449.007
46.51276137110121,6.547716559020688,10.263314613584988,1749162452.001
46.51270914442264,6.547715073688014,9.44045620350004,1749162454.996
46.51268667012254,6.547710031497869,9.232891784983227,1749162455.995
