latitude,longitude,accuracy,timestamp
46.513047865403664,6.547402406022884,25.840308421967958,1749197386.0
46.51305860340692,6.547408251031057,24.944930476596493,1749197387.001
46.51306134428293,6.547410130331998,30.0,1749197387.999
46.513073152722576,6.547406269406088,26.99002101679537,1749197389.008
46.513103250213135,6.547397769407519,27.10930234316797,1749197390.0
46.51310500272656,6.547398169080725,30.0,1749197391.012
46.513129379814536,6.547394662524918,26.52600737301548,1749197392.007
46.5131278101328,6.547394589996871,30.0,1749197393.0
46.51313238339341,6.547396864132387,25.150032379149053,1749197393.999
46.513151058165256,6.547389948357778,25.241055827777117,1749197395.003
46.51315039128824,6.547403484011843,25.24105579642087,1749197396.001
46.51314553945866,6.547401530674349,24.50329270502671,1749197397.0
46.513135990969694,6.54741760741924,23.899085154465016,1749197398.008
46.51316629794984,6.547426011971173,23.73569732261513,1749197398.999
46.51315618190919,6.5474171587325,24.21197252946739,1749197400.01
46.5131646526666,6.547419692625491,24.466917978248468,1749197401.001
46.51317155139735,6.547422792541971,24.466917978248464,1749197402.001
46.51316962634519,6.547422226598065,30.0,1749197403.001
46.51318242518556,6.547421903794811,23.311508863507463,1749197404.006
46.51319513289775,6.547424259646212,23.281447400739854,1749197405.0
46.51319593308728,6.547422911641784,55.710071674860586,1749197406.004
46.51324085713588,6.547416126813472,53.856392249678265,1749197407.011
46.51320901549956,6.547421790445612,21.08948573420912,1749197408.003
46.51320901549861,6.547421790445783,30.0,1749197409.017
46.51322455954867,6.5474225582998224,16.48612371898831,1749197409.999
46.513216059631226,6.547424389402999,16.253592687159774,1749197411.005
46.51321585608876,6.5474204532879465,30.0,1749197411.998
46.513214781827024,6.5474193800408775,30.0,1749197413.005
46.513213226122026,6.547419299478656,30.0,1749197414.004
46.51320373569789,6.547427323649403,22.76097758215681,1749197415.003
46.513208566385785,6.5474410595586745,22.83440247493161,1749197416.002
46.51320873770925,6.5474394289899855,30.0,1749197417.017
46.5132085529394,6.547438471551427,30.0,1749197418.014
46.51321126179463,6.54743687850881,30.0,1749197419.001
46.51322077340888,6.547444881997585,21.58987490923385,1749197419.996
46.51322721715899,6.547450361156159,21.525745180280172,1749197421.011
46.51322767980419,6.547450619281894,30.0,1749197422.0
46.5132185553679,6.547462726205013,24.287311453994437,1749197423.003
46.51322351081489,6.547474899339504,23.87296483158643,1749197424.009
46.51325940580104,6.547470134396061,23.87296472258845,1749197425.0
46.51324280777858,6.547469438278936,25.057504588646424,1749197425.999
46.51323027707051,6.547466915986848,25.057504618856,1749197427.002
46.51322704617223,6.547462782368167,24.746929286085216,1749197428.001
46.51328122668032,6.547434609030619,24.20331549916517,1749197429.003
46.51328657099123,6.54744642599873,23.872038991799784,1749197429.999
46.51328960646929,6.547461537322663,23.872038973919704,1749197430.999
46.51330606084322,6.5474772660046,24.088030795918574,1749197431.999
46.51330765600977,6.547459533100106,24.134563851340825,1749197433.001
46.51329894323174,6.547483927623615,25.175657682755965,1749197434.006
46.51328042366449,6.547456910397174,24.800687430726317,1749197435.006
46.51328496171204,6.547430651114917,24.556314167633406,1749197436.009
46.51327373738078,6.547449106856294,24.244330538549253,1749197437.009
46.51325633249255,6.547457257637504,23.93902652173674,1749197438.012
46.51323774152935,6.547466394035871,23.2043721303434,1749197439.011
46.51321572838166,6.547466739012266,23.20437212825218,1749197440.013
46.51320026302297,6.54747870518385,22.56203887898238,1749197441.022
46.5131705750306,6.547479386050638,22.167888906544164,1749197442.013
46.51312736847591,6.547522990475522,21.983781811433428,1749197443.019
46.51310071591932,6.54755678522547,21.847535051837813,1749197444.014
46.513086169716885,6.547576540388837,21.372988000700847,1749197444.999
46.51307169984148,6.547604267831931,21.00373956526906,1749197446.003
46.5130405769002,6.547627148366886,20.82526941026933,1749197447.005
46.513002297500414,6.547630886273646,20.602346810080437,1749197448.007
46.512967741931256,6.5476454064427285,20.359076006753533,1749197449.002
46.51292957144544,6.547658306534442,20.03874829003186,1749197450.018
46.512895347294055,6.547672817288303,19.67694063817016,1749197451.004
46.51286938063552,6.54767934098261,19.263516956747395,1749197452.003
46.512839544878446,6.5476785339443735,18.80531802354164,1749197453.01
46.51281125549792,6.547681889929781,18.25779827008485,1749197453.999
46.51278760788373,6.547684561877386,17.5374348769305,1749197455.005
46.51276036688192,6.547687264467931,16.985643718347898,1749197456.0
46.51273794889188,6.547695935480032,16.419679288452933,1749197457.006
46.5127206615793,6.547686522262622,15.920485215669569,1749197458.013
46.51270255922552,6.547697470773656,15.4962292406834,1749197459.002
46.51268590700154,6.547703390344544,14.983425367804884,1749197460.012
46.51266230163317,6.547707890275464,14.489109924487442,1749197461.019
46.51259871855826,6.54766590089362,13.61630965374346,1749197466.025
46.51256103479555,6.547594109559066,13.298719596088011,1749197469.003
46.51252737615235,6.547541051707857,12.807403665861017,1749197472.014
46.51245674936988,6.547477766376339,12.381527791616314,1749197476.02
46.51240144823296,6.547528510035962,11.385279122287416,1749197480.021
46.51246545953644,6.547633603700907,11.2779769385792,1749197482.019
46.51247265255444,6.547711700096888,10.637258506706631,1749197487.027
46.512457016240376,6.547717580468272,10.289028061666343,1749197487.991
46.51244468262097,6.547721225118715,9.97711680530634,1749197488.992
46.51243734207159,6.547744182200549,9.804684184664096,1749197489.992
46.51243288032872,6.547759483757255,9.520027060625448,1749197490.993
46.512424968283206,6.547767576789877,9.359782857211693,1749197491.993
